PropertyID,Borough,State,Surroundings,Address,ZipCode,Block,Lot,BldgClassCategory,NoOfResidentialUnits,NoOfCommercialUnits,TotalNoOfUnits,LandAreaInSqFt,GrossAreaInSqFt,YearOfConstruction,TaxClass_AtEvaluationTime,BldgClass_AtEvaluationTime,DateOfEvaluation,PropertyEvaluationvalue
PR23357,5,NY,BAYSIDE,56-39 226TH STREET,11364,7532,22,02 TWO FAMILY DWELLINGS,2,0,2,3433,3105,1961,1,B2,30-08-2014,1380000
PR23358,5,NY,BAYSIDE,39-06 CORPORAL STONE ST,11361,6241,20,07  RENTALS - WALKUP APARTMENTS,30,0,30,16574,28648,1968,2,C9,21-12-2012,4600000
PR23359,5,NY,BAYSIDE,13-30 MICHAEL PLACE,11360,5843,1539,04 TAX CLASS 1 CONDOS,1,0,1,444361,1190,1981,1,R3,04-10-2014,737000
PR23360,5,NY,BAYSIDE,53-42 206TH   STREET,11364,7414,28,01  ONE FAMILY HOMES,1,0,1,2700,1296,1950,1,A5,29-11-2012,485000
PR23361,5,NY,BAYSIDE,15-58 208TH   STREET,11360,5863,607,02  TWO FAMILY HOMES,2,0,2,3200,3214,1975,1,B2,12-12-2012,670000
PR23362,5,NY,BAYSIDE,58-34 OCEANIA STREET,11364,7459,21,02  TWO FAMILY HOMES,2,0,2,4000,2210,1955,1,B3,17-10-2012,827700
PR23363,5,NY,BAYSIDE,13-17 ESTATES LANE,11360,5843,1567,04 TAX CLASS 1 CONDOS,1,0,1,444361,1155,1981,1,R3,07-11-2014,840000
PR23364,5,NY,BAYSIDE,28-31 LITTLE NECK BLVD,11360,6019,56,01  ONE FAMILY HOMES,1,0,1,3696,1624,1965,1,A1,16-11-2012,660000
PR23365,5,NY,BAYSIDE,2311 202ND ST,11360,5803,30,01 ONE FAMILY DWELLINGS,1,0,1,4275,1043,1956,1,A0,30-10-2014,918888
PR23366,5,NY,BAYSIDE,200-36 45TH AVENUE,11361,5542,23,02 TWO FAMILY DWELLINGS,2,0,2,4000,2390,1951,1,B3,19-03-2015,1790084
PR23367,5,NY,BAYSIDE,13-03 ESTATES LANE,11360,5843,1642,04 TAX CLASS 1 CONDOS,1,0,1,444361,1136,1981,1,R3,06-04-2014,665000
PR23368,5,NY,BAYSIDE,29-20 202ND STREET,11360,6028,14,01 ONE FAMILY DWELLINGS,1,0,1,4000,1090,1941,1,A0,23-01-2015,899888
PR23369,5,NY,BAYSIDE,42-50 CLEARVIEW EXPWY,11361,6266,30,02 TWO FAMILY DWELLINGS,2,0,2,1782,1360,1951,1,B3,29-08-2014,800000
PR23370,5,NY,BAYSIDE,40-08 209TH STREET,11361,6219,21,02 TWO FAMILY DWELLINGS,2,0,2,3000,2040,1984,1,B1,03-05-2014,1100000
PR23371,5,NY,BAYSIDE,36-31 215TH   STREET,11361,6182,44,02  TWO FAMILY HOMES,2,0,2,5000,1974,2006,1,B2,20-11-2012,1230000
PR23372,5,NY,BAYSIDE,58-17 220TH   STREET,11364,7471,57,01  ONE FAMILY HOMES,1,0,1,5600,1329,1945,1,A0,13-12-2012,640000
PR23373,5,NY,BAYSIDE,23-37 205TH STREET,11360,5805,70,01 ONE FAMILY DWELLINGS,1,0,1,4320,1086,1946,1,A0,24-09-2014,975000
PR23374,5,NY,BAYSIDE,207-14 JORDAN DRIVE,11360,5843,1333,04 TAX CLASS 1 CONDOS,1,0,1,245841,1205,1981,1,R3,14-11-2014,699000
PR23375,5,NY,BAYSIDE,206-15 26 AVENUE,11360,5806,47,01  ONE FAMILY HOMES,1,0,1,5760,1837,1945,1,A0,12-09-2012,770000
PR23376,5,NY,BAYSIDE,23-70A CORPORAL KENNEDY ST,11360,5863,1057,04 TAX CLASS 1 CONDOS,1,0,1,256682,1200,1962,1,R3,18-12-2014,725000
PR23377,5,NY,BAYSIDE,"1 BAY CLUB DRIVE, 7W",11360,5893,1156,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,123373,762,1968,2,R4,21-01-2015,555000
PR23378,5,NY,BAYSIDE,23-11 202ND   STREET,11360,5803,30,01  ONE FAMILY HOMES,1,0,1,4275,1043,1960,1,A0,27-06-2013,620000
PR23379,5,NY,BAYSIDE,14-08 MICHAEL PLACE,11360,5843,1404,04 TAX CLASS 1 CONDOS,1,0,1,245841,1800,1981,1,R3,30-10-2014,528500
PR23380,5,NY,BAYSIDE,58-39 207TH   STREET,11364,7458,49,01  ONE FAMILY HOMES,1,0,1,2500,1120,1950,1,A5,18-10-2012,430000
PR23381,5,NY,BAYSIDE,"12-33 ROBIN LANE, 1153",11360,5843,1153,04 TAX CLASS 1 CONDOS,1,0,1,349725,1940,1981,1,R3,14-01-2015,985000
PR23382,5,NY,BAYSIDE,1 BAY CLUB DRIVE,11360,5893,1134,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,123373,915,1968,2,R4,17-04-2014,550000
PR23383,5,NY,BAYSIDE,208-01 ESTATES DRIVE,11360,5843,1516,04 TAX CLASS 1 CONDOS,1,0,1,444361,1190,1981,1,R3,23-08-2014,610000
PR23384,5,NY,BAYSIDE,18-20 215 STREET,11693,5950,51,02 TWO FAMILY DWELLINGS,2,0,2,3200,3129,1966,1,B2,15-03-2015,880000
PR23385,5,NY,BAYSIDE,210-03 50TH AVENUE,11364,7369,41,01 ONE FAMILY DWELLINGS,1,0,1,4000,1300,1946,1,A1,15-06-2014,888000
PR23386,5,NY,BAYSIDE,42-16 CORPORAL KENNEDY ST,11361,6276,15,02  TWO FAMILY HOMES,2,0,2,3100,1234,2003,1,B1,07-03-2013,970000
PR23387,5,NY,BAYSIDE,214-11 40TH   AVENUE,11361,6242,34,01  ONE FAMILY HOMES,1,0,1,1767,1589,1955,1,A5,27-11-2012,500000
PR23388,5,NY,BAYSIDE,23-52A CORPORAL KENNEDY STR,11360,5863,1069,04 TAX CLASS 1 CONDOS,1,0,1,256682,1200,1962,1,R3,23-07-2014,710000
PR23389,5,NY,BAYSIDE,56-45 226 STREET,11364,7532,18,02 TWO FAMILY DWELLINGS,2,0,2,3433,3105,1961,1,B2,01-06-2014,1440000
PR23390,5,NY,BAYSIDE,50-33 208TH   STREET,11364,7385,43,01  ONE FAMILY HOMES,1,0,1,4000,1676,1955,1,A1,28-01-2013,709500
PR23391,5,NY,BAYSIDE,43-02 209TH   STREET,11361,6275,6,03  THREE FAMILY HOMES,3,0,3,2017,2680,1955,1,C0,06-03-2013,925000
PR23392,5,NY,BAYSIDE,57-01 225 STREET,11364,7524,22,02 TWO FAMILY DWELLINGS,2,0,2,3800,3370,1961,1,B9,15-03-2015,880000
PR23393,5,NY,BAYSIDE,48-66 208TH   STREET,11364,7366,41,01 ONE FAMILY DWELLINGS,1,0,1,5000,1242,1946,1,A2,16-04-2014,930000
PR23394,5,NY,BAYSIDE,15-31 BELL BLVD,11360,5944,35,02 TWO FAMILY DWELLINGS,2,0,2,3200,2899,1976,1,B2,15-01-2015,1325000
PR23395,5,NY,BAYSIDE,1 BAY CLUB DRIVE,11360,5893,1179,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,123373,762,1968,2,R4,14-05-2014,638000
PR23396,5,NY,BAYSIDE,15-15 215TH STREET,11360,5943,32,02 TWO FAMILY DWELLINGS,2,0,2,3660,3431,1976,1,B2,03-10-2014,1475000
PR23397,5,NY,BAYSIDE,207-03 36TH AVENUE,11361,6156,33,01  ONE FAMILY HOMES,1,0,1,5000,1462,1950,1,A1,15-04-2013,652000
PR23398,5,NY,BAYSIDE,209-37 41ST AVENUE,11361,6224,29,03 THREE FAMILY DWELLINGS,3,0,3,2805,3003,1971,1,C0,01-02-2015,1500000
PR23399,5,NY,BAYSIDE,56-46 206TH STREET,11364,7434,28,01 ONE FAMILY DWELLINGS,1,0,1,1800,1152,1941,1,A5,25-09-2014,660000
PR23400,5,NY,BAYSIDE,58-23 218TH STREET,11364,7469,49,01 ONE FAMILY DWELLINGS,1,0,1,4000,1960,1941,1,A1,20-09-2014,824782
PR23401,5,NY,BAYSIDE,15-21 215 STREET,11360,5943,28,02  TWO FAMILY HOMES,2,0,2,4448,3287,1980,1,B2,27-06-2013,1050000
PR23402,5,NY,BAYSIDE,48-53 210TH STREET,11364,7369,31,01  ONE FAMILY HOMES,1,0,1,6840,1194,1950,1,A2,23-08-2012,200000
PR23403,5,NY,BAYSIDE,34-37 201ST   STREET,11361,6080,39,01  ONE FAMILY HOMES,1,0,1,4267,1592,1945,1,A0,26-06-2013,530000
PR23404,5,NY,BAYSIDE,217-15 HORACE HARDING EXPRE,11364,7468,31,01 ONE FAMILY DWELLINGS,1,0,1,4350,1479,1946,1,A2,17-07-2014,850000
PR23405,5,NY,BAYSIDE,224-03 HOR HARDING EP SR N,11364,7522,83,02  TWO FAMILY HOMES,2,0,2,3042,2712,1965,1,B9,10-08-2012,840000
PR23406,5,NY,BAYSIDE,200-33 26TH   AVENUE,11360,5799,35,01  ONE FAMILY HOMES,1,0,1,1800,1232,1950,1,A5,20-02-2013,200000
PR23407,5,NY,BAYSIDE,203-15 27TH AVENUE,11360,5975,95,02 TWO FAMILY DWELLINGS,2,0,2,6145,3250,1956,1,B1,20-11-2014,1300000
PR23408,5,NY,BAYSIDE,211-06 48TH   AVENUE,11364,7370,1,37  RELIGIOUS FACILITIES,0,1,1,17140,14843,1957,4,M9,18-01-2013,2700000
PR23409,5,NY,BAYSIDE,1 BAY CLUB DRIVE,11360,5893,1137,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,123373,774,1968,2,R4,17-12-2014,542500
PR23410,5,NY,BAYSIDE,33-28 CLEARVIEW EXPRESSWAY,11361,6087,20,01 ONE FAMILY DWELLINGS,1,0,1,4000,1231,1941,1,A0,01-05-2014,850000
PR23411,5,NY,BAYSIDE,29-55 BELL BLVD,11360,6054,1,01 ONE FAMILY DWELLINGS,1,0,1,3960,1154,1946,1,A2,16-07-2014,250000
PR23412,5,NY,BAYSIDE,200-06 22ND   AVENUE,11360,5790,24,01  ONE FAMILY HOMES,1,0,1,3250,1560,1950,1,A1,13-11-2012,530000
PR23413,5,NY,BAYSIDE,200-34 39TH AVENUE,11361,6202,76,01 ONE FAMILY DWELLINGS,1,0,1,3747,1956,1956,1,A2,24-08-2014,900000
PR23414,5,NY,BAYSIDE,198-28 32ND   AVENUE,11358,6024,13,02  TWO FAMILY HOMES,2,0,2,2000,1400,1950,1,B1,10-05-2013,670000
PR23415,5,NY,FLUSHING-NORTH,58-30 187 STREET,11365,5690,19,01  ONE FAMILY HOMES,1,0,1,4000,1513,1950,1,A0,12-06-2013,666000
PR23416,5,NY,FLUSHING-NORTH,151-31 26TH   AVENUE,11354,4831,71,01  ONE FAMILY HOMES,1,0,1,3800,1716,1955,1,A2,17-12-2012,195000
PR23417,5,NY,FLUSHING-NORTH,45-40 160TH STREET,11358,5438,65,01 ONE FAMILY DWELLINGS,1,0,1,4000,1470,1951,1,A2,05-09-2014,898000
PR23418,5,NY,FLUSHING-NORTH,42-37 156TH   STREET,11355,5387,20,03 THREE FAMILY DWELLINGS,3,0,3,2967,2272,1985,1,C0,04-04-2014,1400000
PR23419,5,NY,FLUSHING-NORTH,151-31 25TH   AVENUE,11357,4714,66,01  ONE FAMILY HOMES,1,0,1,4000,1767,1960,1,A2,18-01-2013,658500
PR23420,5,NY,FLUSHING-NORTH,53-19 198TH STREET,11365,7407,50,01 ONE FAMILY DWELLINGS,1,0,1,4000,1440,1941,1,A0,02-01-2015,980000
PR23421,5,NY,FLUSHING-NORTH,58-29 190TH STREET,11365,5694,52,01  ONE FAMILY HOMES,1,0,1,4000,1160,1945,1,A0,16-01-2013,652000
PR23422,5,NY,FLUSHING-NORTH,143-54 FRANKLIN AVENUE,11355,5184,21,03 THREE FAMILY DWELLINGS,3,0,3,4795,3327,1966,1,C0,16-07-2014,1530000
PR23423,5,NY,FLUSHING-NORTH,160-05 HORACE HARDING EXPRE,11365,6738,7,02 TWO FAMILY DWELLINGS,2,1,3,1720,1540,1941,1,S2,01-05-2014,900000
PR23424,5,NY,FLUSHING-NORTH,56-21 197TH STREET,11365,5685,10,01  ONE FAMILY HOMES,1,0,1,5066,1364,1945,1,A0,15-02-2013,625000
PR23425,5,NY,FLUSHING-NORTH,47-42 160 STREET,11358,5489,54,01  ONE FAMILY HOMES,1,0,1,4000,2002,1955,1,A2,19-07-2013,700000
PR23426,5,NY,FLUSHING-NORTH,56-19 195TH STREET,11365,5682,49,01 ONE FAMILY DWELLINGS,1,0,1,4000,1573,1946,1,A0,05-06-2014,858000
PR23427,5,NY,FLUSHING-NORTH,38-29 147 STREET,11354,5026,4,03  THREE FAMILY HOMES,3,0,3,1900,3040,1980,1,C0,20-05-2013,1100000
PR23428,5,NY,FLUSHING-NORTH,29-16 170TH   STREET,11358,4928,14,01  ONE FAMILY HOMES,1,0,1,4000,2770,2006,1,A1,17-05-2013,305000
PR23429,5,NY,FLUSHING-NORTH,42-48 158 STREET,11358,5388,57,02 TWO FAMILY DWELLINGS,2,0,2,3963,3700,2012,1,B1,25-09-2014,1598652
PR23430,5,NY,FLUSHING-NORTH,41-17 FULLER PLACE,11355,5062,36,29  COMMERCIAL GARAGES,0,1,1,3500,2450,1968,4,G2,16-04-2013,900000
PR23431,5,NY,FLUSHING-NORTH,126-17 38TH   AVENUE,11368,1825,58,41  TAX CLASS 4 - OTHER,0,1,1,17500,5000,1942,4,Z9,06-08-2012,2500000
PR23432,5,NY,FLUSHING-NORTH,58-04 MAIN STREET,11355,6377,1106,04 TAX CLASS 1 CONDOS,1,0,1,622,622,2010,1,R3,07-06-2014,496860
PR23433,5,NY,FLUSHING-NORTH,56-39 186 STREET,11365,5672,40,01 ONE FAMILY DWELLINGS,1,0,1,4000,1924,1946,1,A1,26-10-2014,1050000
PR23434,5,NY,FLUSHING-NORTH,150-02 35TH AVENUE,11354,5008,12,02 TWO FAMILY DWELLINGS,2,0,2,3162,2110,1971,1,B1,08-11-2014,1480000
PR23435,5,NY,FLUSHING-NORTH,43-59 147TH   STREET,11355,5406,50,21  OFFICE BUILDINGS,1,4,5,4670,4669,1991,4,O9,11-12-2012,1500000
PR23436,5,NY,FLUSHING-NORTH,154-11 24TH ROAD,11357,4845,72,01 ONE FAMILY DWELLINGS,1,0,1,4025,1050,1946,1,A2,12-03-2015,835000
PR23437,5,NY,FLUSHING-NORTH,17005 LITHONIA AVENUE,11365,5575,38,03 THREE FAMILY DWELLINGS,3,0,3,1911,1900,1956,1,C0,26-03-2015,945888
PR23438,5,NY,FLUSHING-NORTH,54-16 152 STREET,11355,5177,159,02  TWO FAMILY HOMES,2,0,2,1975,1429,1955,1,B9,21-09-2012,570000
PR23439,5,NY,FLUSHING-NORTH,132-54 59TH   AVENUE,11355,6369,89,02  TWO FAMILY HOMES,2,0,2,2500,2184,1998,1,B1,11-12-2012,939800
PR23440,5,NY,FLUSHING-NORTH,35-19 LEAVITT STREET,11354,4961,1222,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,695,695,2010,2,R4,21-09-2014,702592
PR23441,5,NY,FLUSHING-NORTH,50-28 175TH   PLACE,11365,5594,42,01  ONE FAMILY HOMES,1,0,1,4000,2184,1950,1,A2,07-03-2013,650000
PR23442,5,NY,FLUSHING-NORTH,150-08 BOOTH MEMORIAL AVE,11355,6430,4,01 ONE FAMILY DWELLINGS,1,0,1,1800,1332,1946,1,A5,16-05-2014,890000
PR23443,5,NY,FLUSHING-NORTH,53-31 199 STREET,11365,7408,45,01 ONE FAMILY DWELLINGS,1,0,1,4000,1158,1946,1,A2,20-07-2014,960000
PR23444,5,NY,FLUSHING-NORTH,153-32 58TH   AVENUE,11355,6438,51,01  ONE FAMILY HOMES,1,0,1,1800,1713,1950,1,A5,10-12-2012,555000
PR23445,5,NY,FLUSHING-NORTH,29-33 172ND   STREET,11358,4938,46,01  ONE FAMILY HOMES,1,0,1,4000,944,1950,1,A2,10-10-2012,527000
PR23446,5,NY,FLUSHING-NORTH,25-20 149TH   STREET,11354,4801,82,02  TWO FAMILY HOMES,2,0,2,4838,1704,1955,1,B3,11-08-2012,660000
PR23447,5,NY,FLUSHING-NORTH,153-50 58TH   ROAD,11355,6439,64,01  ONE FAMILY HOMES,1,0,1,2300,1836,1950,1,A5,09-01-2013,508000
PR23448,5,NY,FLUSHING-NORTH,48-04 KISSENA BOULEVARD,11355,5152,31,02  TWO FAMILY HOMES,2,0,2,3800,2196,1950,1,B1,10-10-2012,808888
PR23449,5,NY,FLUSHING-NORTH,137-07 56 AVENUE,11355,5130,6,03  THREE FAMILY HOMES,3,0,3,2133,3255,2005,1,C0,10-04-2013,300000
PR23450,5,NY,FLUSHING-NORTH,138-08 58TH AVENUE,11355,6377,109,01  ONE FAMILY HOMES,1,0,1,1020,1432,1960,1,A5,17-09-2012,562000
PR23451,5,NY,FLUSHING-NORTH,23-14 FRANCIS LEWIS BLVD,11357,4897,18,22  STORE BUILDINGS,0,1,1,2497,2345,1957,4,K1,27-12-2012,1200000
PR23452,5,NY,FLUSHING-NORTH,149-17 SANFORD AVENUE,11355,5055,1103,15 CONDOS - 2-10 UNIT RESIDENTIAL,1,0,1,530,530,2009,2,R1,16-04-2014,253500
PR23453,5,NY,FLUSHING-NORTH,196-57 45TH AVENUE,11358,5521,36,02  TWO FAMILY HOMES,2,0,2,4000,2600,1955,1,B3,15-05-2013,804417
PR23454,5,NY,FLUSHING-NORTH,131-01 40TH ROAD,11354,5066,3196,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,1536,1536,2012,2,R4,06-08-2014,1902333
PR23455,5,NY,FLUSHING-NORTH,174-03 174TH STREET,11365,5597,1,01 ONE FAMILY DWELLINGS,1,0,1,4700,1300,1946,1,A2,08-06-2014,985000
PR23456,5,NY,FLUSHING-NORTH,157-03 24TH   AVENUE,11357,4862,1,01  ONE FAMILY HOMES,1,0,1,4300,2728,1950,1,A1,31-05-2013,900000
PR23457,5,NY,FLUSHING-NORTH,173-24 47TH AVENUE,11358,5585,17,01 ONE FAMILY DWELLINGS,1,0,1,4000,1194,1946,1,A0,28-02-2015,800000
PR23458,5,NY,FLUSHING-NORTH,173-15 47TH   AVENUE,11358,5583,70,01  ONE FAMILY HOMES,1,0,1,4000,1166,1950,1,A0,20-12-2012,555000
PR23459,5,NY,FLUSHING-NORTH,153-18 58TH AVENUE,11355,6438,45,01 ONE FAMILY DWELLINGS,1,0,1,1800,1683,1946,1,A5,20-07-2014,810000
PR23460,5,NY,FLUSHING-NORTH,33-10 149TH STREET,11354,4988,37,01  ONE FAMILY HOMES,1,0,1,5533,2329,1960,1,A2,28-06-2013,688000
PR23461,5,NY,FLUSHING-NORTH,131-01 40TH ROAD,11354,5066,3136,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,713,713,2012,2,R4,07-06-2014,820951
PR23462,5,NY,FLUSHING-NORTH,42-26 147TH STREET,11355,5374,1309,15 CONDOS - 2-10 UNIT RESIDENTIAL,1,0,1,2446,630,2010,2,R1,20-11-2014,550000
PR23463,5,NY,FLUSHING-NORTH,25-29 BAYSIDE LANE,11358,4915,10,01  ONE FAMILY HOMES,1,0,1,1705,1400,1955,1,A5,24-01-2013,525000
PR23464,5,NY,FLUSHING-NORTH,157-02 STATION ROAD,11355,5330,1004,15 CONDOS - 2-10 UNIT RESIDENTIAL,1,0,1,4955,850,1978,2,R1,26-12-2014,530000
PR23465,5,NY,FLUSHING-NORTH,142-38 37TH AVENUE,11354,5011,1323,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,789,789,2010,2,R4,11-06-2014,931698
PR23466,5,NY,FLUSHING-NORTH,162-12 59TH AVENUE,11365,6740,34,01  ONE FAMILY HOMES,1,0,1,1746,1732,1950,1,A5,15-03-2013,520000
PR23467,5,NY,FLUSHING-NORTH,32-23 LEAVITT STREET,11354,4954,109,02  TWO FAMILY HOMES,2,0,2,1560,3600,1960,1,B3,25-09-2012,540000
PR23468,5,NY,FLUSHING-NORTH,33-16 FRANCIS LEWIS BOULEV,11358,5260,10,01  ONE FAMILY HOMES,1,0,1,1674,1156,1960,1,A5,30-08-2012,580000
PR23469,5,NY,FLUSHING-NORTH,47-35 169TH STREET,11358,5567,1,01 ONE FAMILY DWELLINGS,1,0,1,4000,1040,1941,1,A2,27-02-2015,730000
PR23470,5,NY,FLUSHING-NORTH,48-41 196TH STREET,11365,5632,7,01  ONE FAMILY HOMES,1,0,1,4000,1040,1955,1,A0,15-06-2013,253500
PR23471,5,NY,FLUSHING-NORTH,166-15 20 ROAD,11357,5751,70,01  ONE FAMILY HOMES,1,0,1,4100,2088,1945,1,A1,16-04-2013,876000
PR23472,5,NY,FLUSHING-NORTH,146-21 58TH ROAD,11355,6414,43,01  ONE FAMILY HOMES,1,0,1,2200,1650,1950,1,A5,16-08-2012,533000
PR23473,5,NY,FLUSHING-NORTH,41-33 147TH STREET,11355,5053,32,03  THREE FAMILY HOMES,3,0,3,1986,3076,1955,1,C0,19-12-2012,990000
PR23474,5,NY,FLUSHING-NORTH,26-02 163 STREET,11358,4886,36,01  ONE FAMILY HOMES,1,0,1,3780,1314,1945,1,A2,02-07-2013,655000
PR23475,5,NY,FLUSHING-NORTH,"41-25 KISSENA BOULEVARD, 1T",11355,5044,1454,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,91600,1004,1956,2,R4,04-02-2015,744000
PR23476,5,NY,FLUSHING-NORTH,32-15 LEAVITT STREET,11354,4954,1116,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,6950,803,2010,2,R4,24-05-2014,538000
PR23477,5,NY,FLUSHING-NORTH,24-45 MURRAY STREET,11357,4714,77,01  ONE FAMILY HOMES,1,0,1,6000,2941,2011,1,A1,18-09-2012,1222300
PR23478,5,NY,FLUSHING-NORTH,47-17 SMART STREET,11355,5220,31,02  TWO FAMILY HOMES,2,0,2,3500,2376,2012,1,B1,27-06-2013,977520
PR23479,5,NY,FLUSHING-NORTH,132-35 SANFORD AVENUE,11355,5040,1292,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,50000,848,1956,2,R4,21-12-2014,530000
PR23480,5,NY,FLUSHING-NORTH,16334 22 AVE,11357,5758,20,01 ONE FAMILY DWELLINGS,1,0,1,2250,1232,1946,1,A5,14-08-2014,800000
PR23481,5,NY,FLUSHING-NORTH,42-17 MURRAY STREET,11355,5384,79,01  ONE FAMILY HOMES,1,0,1,2600,2246,1965,1,A5,24-05-2013,635000
PR23482,5,NY,FLUSHING-NORTH,32-25 146TH STREET,11354,4799,3,01 ONE FAMILY DWELLINGS,1,0,1,5950,3520,2007,1,A1,18-03-2015,1695000
PR23483,5,NY,FLUSHING-NORTH,154-03 23RD   AVENUE,11357,4843,1,01  ONE FAMILY HOMES,1,0,1,4703,2002,1960,1,A2,11-07-2013,650000
PR23484,5,NY,FLUSHING-NORTH,169-14 21ST   AVENUE,11357,5763,15,01  ONE FAMILY HOMES,1,0,1,4520,1980,1945,1,A1,03-08-2012,750000
PR23485,5,NY,FLUSHING-NORTH,127-42 NORTHERN BL SR SOUTH,11368,1829,21,29 COMMERCIAL GARAGES,0,2,2,18468,8200,1953,4,G3,11-01-2015,7590000
PR23486,5,NY,FLUSHING-NORTH,29-49 137TH STREET,11354,4340,10,10  COOPS - ELEVATOR APARTMENTS,180,3,183,104800,234456,1961,2,D4,25-01-2013,184000
PR23487,5,NY,FLUSHING-NORTH,142-38 37TH AVENUE,11354,5011,1327,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,818,818,2010,2,R4,24-09-2014,865512
PR23488,5,NY,FLUSHING-NORTH,139-76 35TH AVENUE,11354,5002,1050,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,13200,661,1983,2,R4,27-09-2014,510000
PR23489,5,NY,FLUSHING-NORTH,189-41 45TH DRIVE,11358,5529,119,01 ONE FAMILY DWELLINGS,1,0,1,4000,2100,1946,1,A1,25-09-2014,1300000
PR23490,5,NY,FLUSHING-NORTH,60-12 171 STREET,11365,6866,407,01  ONE FAMILY HOMES,1,0,1,1700,1836,1960,1,A5,21-06-2013,475500
PR23491,5,NY,FLUSHING-NORTH,25-31 150TH STREET,11354,4819,8,02 TWO FAMILY DWELLINGS,2,0,2,3230,1700,1941,1,B1,14-09-2014,1100000
PR23492,5,NY,FLUSHING-NORTH,131-01 40TH ROAD,11354,5066,3207,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,761,761,2012,2,R4,10-08-2014,863718
PR23493,5,NY,FLUSHING-NORTH,42-11 PARSONS BLVD,11355,5374,1008,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,8357,889,2002,2,R4,01-08-2014,615000
PR23494,5,NY,FLUSHING-NORTH,147-25 28TH AVENUE,11354,4804,72,01 ONE FAMILY DWELLINGS,1,0,1,2800,1406,1956,1,A1,20-11-2014,880000
PR23495,5,NY,FLUSHING-NORTH,144-54 26TH   AVENUE,11354,4781,40,03  THREE FAMILY HOMES,3,0,3,3700,2940,1965,1,C0,18-01-2013,900000
PR23496,5,NY,FLUSHING-NORTH,"131-01 40TH ROAD, 12D",11354,5066,3073,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,1014,761,2012,2,R4,08-02-2015,1138646
PR23497,5,NY,FLUSHING-NORTH,131-01 40TH   ROAD,11354,5066,3146,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,1041,1041,2012,2,R4,12-04-2014,1328549
PR23498,5,NY,FLUSHING-NORTH,54-33 151ST STREET,11355,5177,35,02 TWO FAMILY DWELLINGS,2,0,2,1975,1429,1951,1,B9,27-09-2014,958000
PR23499,5,NY,FLUSHING-NORTH,56-26 137TH   STREET,11355,5120,87,02  TWO FAMILY HOMES,2,0,2,2000,1720,1950,1,B1,06-09-2012,651000
PR23500,5,NY,FLUSHING-NORTH,131-01 40TH ROAD,11354,5066,3186,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,1226,1226,2012,2,R4,07-06-2014,1382007
PR23501,5,NY,FLUSHING-NORTH,58-08 183RD STREET,11365,7066,39,01 ONE FAMILY DWELLINGS,1,0,1,2400,1520,1956,1,A5,26-03-2015,226667
PR23502,5,NY,FLUSHING-NORTH,157-36 24 ROAD,11357,4864,23,01  ONE FAMILY HOMES,1,0,1,4000,1144,1950,1,A2,15-07-2013,605000
PR23503,5,NY,FLUSHING-NORTH,131-01 40TH ROAD,11354,5066,3094,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,1007,1007,2012,2,R4,27-08-2014,1189558
PR23504,5,NY,FLUSHING-NORTH,137-32 JUNIPER AVENUE,11355,5149,117,02  TWO FAMILY HOMES,2,0,2,2201,2260,1990,1,B1,28-09-2012,742000
PR23505,5,NY,FLUSHING-NORTH,4722 170TH STREET,11358,5567,37,01 ONE FAMILY DWELLINGS,1,0,1,1920,1782,1951,1,A5,21-11-2014,750000
PR23506,5,NY,FLUSHING-NORTH,148-42 59TH   AVENUE,11355,6424,2,01  ONE FAMILY HOMES,1,0,1,4000,1764,1945,1,A0,08-11-2012,730000
PR23507,5,NY,FLUSHING-NORTH,199-04 47TH AVENUE,11358,5619,32,14 RENTALS - 4-10 UNIT,3,1,4,4378,4595,2002,2,S3,30-07-2014,1970000
PR23508,5,NY,FLUSHING-NORTH,31-13 137TH STREET,11354,4410,20,07  RENTALS - WALKUP APARTMENTS,6,0,6,1855,3875,2012,2,C2,05-07-2013,1400000
PR23509,5,NY,FLUSHING-NORTH,41-25 KISSENA BOULEVARD,11355,5044,1497,13 CONDOS - ELEVATOR APARTMENTS,1,0,1,91600,819,1956,2,R4,24-05-2014,425000
PR23510,5,NY,FLUSHING-NORTH,150-33 25TH DRIVE,11354,4818,44,01 ONE FAMILY DWELLINGS,1,0,1,4800,1146,1946,1,A2,12-10-2014,1250000
